COD_TIPO_DATO;TIPO_DATO;IDENTIFICADOR_MINT;COD_AREA;COD_NDP;DIRECCION_COMPLETA;DIRECCION AUXILIAR;COD_VIAL;CLASE_VIAL;PARTICULAR_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LONGITUD;LATITUD;FECHA_INSTALACION_O_SUSTITUCION;MODELO;
5001;PAPELERA_EXP;515655;;11065305;CALLE DE VALMOJADO N.55;CALLE DE VALMOJADO,55;769300;CALLE;DE;VALMOJADO;N;55;103;LUCERO;10;LATINA;435850,7252;4472201,561;-3.75592;40.39795;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515590;;31056402;CALLE DE VILLAGARCIA N.2;CALLE DE VILLAGARCIA,9;786650;CALLE;DE;VILLAGARCIA;N;2;103;LUCERO;10;LATINA;435975,0711;4472948,689;-3.75453;40.40469;11/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515599;;20075534;CALLE DE VILLASANDINO N.25;CALLE DE VILLASANDINO,25;788600;CALLE;DE;VILLASANDINO;N;25;103;LUCERO;10;LATINA;436273,657;4473133,749;-3.75103;40.40638;11/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515600;;20075559;CALLE DE VILLASANDINO N.42;CALLE DE VILLASANDINO,42;788600;CALLE;DE;VILLASANDINO;N;42;103;LUCERO;10;LATINA;436093,0694;4473053,14;-3.75315;40.40564;11/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;518563;;20086557;CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN N.146;CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,146;2385;CALLE;DEL;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;N;146;103;LUCERO;10;LATINA;436376,1958;4472416,88;-3.74975;40.39993;11/03/2011;50_LTS_EX;
5001;PAPELERA_EXP;472707;;20086593;CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN N.170;CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,170;2385;CALLE;DEL;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;N;170;103;LUCERO;10;LATINA;436051,6963;4472380,787;-3.75357;40.39958;07/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515640;;20086605;CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN N.178;CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,178;2385;CALLE;DEL;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;N;178;103;LUCERO;10;LATINA;435824,9199;4472558,116;-3.75626;40.40116;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515584;;11063098;CALLE DE ALMAZAN N.42;PASEO DE EXTREMADURA,203;31800;CALLE;DE;ALMAZAN;N;42;103;LUCERO;10;LATINA;436641,2287;4473149,506;-3.7467;40.40655;11/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;513555;;31054657;CALLE DE LA FLOR DEL CORAL N.11;AVENIDA DEL PADRE PIQUER,18A;31000855;CALLE;DE LA;FLOR DEL CORAL;N;11;104;ALUCHE;10;LATINA;434751,9427;4471648,227;-3.76881;40.39288;25/11/2010;50_LTS_EX;
5001;PAPELERA_EXP;485042;;11065409;AVENIDA DEL PADRE PIQUER N.33;AVENIDA DEL PADRE PIQUER,33;557000;AVENIDA;DEL;PADRE PIQUER;N;33;104;ALUCHE;10;LATINA;434915,996;4471382,604;-3.76685;40.3905;09/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515754;;11065419;AVENIDA DEL PADRE PIQUER N.53;AVENIDA DEL PADRE PIQUER,53;557000;AVENIDA;DEL;PADRE PIQUER;N;53;104;ALUCHE;10;LATINA;435040,967;4471209,459;-3.76536;40.38895;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515669;;11065681;AVENIDA DEL PADRE PIQUER N.8;AVENIDA DEL PADRE PIQUER,8;557000;AVENIDA;DEL;PADRE PIQUER;N;8;104;ALUCHE;10;LATINA;434799,2192;4471814,328;-3.76827;40.39438;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;473817;;31041272;CALLE DE CAMARENA N.10;CALLE DE CAMARENA,10B;126900;CALLE;DE;CAMARENA;N;10;104;ALUCHE;10;LATINA;435785,8172;4471955,679;-3.75666;40.39573;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;473785;;11065201;CALLE DE CAMARENA N.112;CALLE DE CAMARENA,112;126900;CALLE;DE;CAMARENA;N;112;104;ALUCHE;10;LATINA;435850,2083;4471545,511;-3.75586;40.39204;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515955;;11065111;CALLE DE CAMARENA N.153;CALLE DE CAMARENA,153;126900;CALLE;DE;CAMARENA;N;153;104;ALUCHE;10;LATINA;435871,7618;4471286,679;-3.75558;40.38971;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;522248;;11065100;CALLE DE CAMARENA N.179;CALLE DE CAMARENA,181;126900;CALLE;DE;CAMARENA;N;179;104;ALUCHE;10;LATINA;436021,6068;4471141,091;-3.7538;40.38841;20/10/2011;50_LTS_EX;
5001;PAPELERA_EXP;474051;;11064862;CALLE DE CAMARENA N.278;CALLE DE CAMARENA,195;126900;CALLE;DE;CAMARENA;N;278;104;ALUCHE;10;LATINA;435815,8003;4471095,115;-3.75622;40.38798;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;474261;;11064847;CALLE DE CAMARENA N.234;CALLE DE CAMARENA,234;126900;CALLE;DE;CAMARENA;N;234;104;ALUCHE;10;LATINA;435716,7999;4471131,485;-3.75739;40.3883;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;488042;;11064771;CALLE DE CAMARENA N.294;CALLE DE CAMARENA,294;126900;CALLE;DE;CAMARENA;N;294;104;ALUCHE;10;LATINA;435729,4986;4470929,342;-3.75722;40.38648;14/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515992;;11065036;CALLE DE CAMARENA N.71;CALLE DE CAMARENA,81;126900;CALLE;DE;CAMARENA;N;71;104;ALUCHE;10;LATINA;435914,06;4471766,98;-3.75513;40.39404;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;471516;;31054603;CALLE DE ESCALONA N.69;CALLE DE ESCALONA,52;271200;CALLE;DE;ESCALONA;N;69;104;ALUCHE;10;LATINA;435282,0571;4471999,971;-3.7626;40.39609;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515668;;11065888;CALLE DE ESCALONA N.58;CALLE DE ESCALONA,58;271200;CALLE;DE;ESCALONA;N;58;104;ALUCHE;10;LATINA;435241,1053;4472073,589;-3.76309;40.39675;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;471612;;31056293;CALLE DE ESCALONA N.82;CALLE DE ESCALONA,82;271200;CALLE;DE;ESCALONA;N;82;104;ALUCHE;10;LATINA;435043,7317;4471920,994;-3.7654;40.39536;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515986;;31054793;CALLE DE ILLESCAS N.100;CALLE DE ILLESCAS,100;371700;CALLE;DE;ILLESCAS;N;100;104;ALUCHE;10;LATINA;436179,6833;4471264,073;-3.75195;40.38953;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515667;;31050929;CALLE DE ILLESCAS N.1;CALLE DE ILLESCAS,2;371700;CALLE;DE;ILLESCAS;N;1;104;ALUCHE;10;LATINA;434962,6794;4472165,914;-3.76638;40.39756;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;471786;;20151427;CALLE DE ILLESCAS N.105;CALLE DE ILLESCAS,38;371700;CALLE;DE;ILLESCAS;N;105;104;ALUCHE;10;LATINA;435305,3346;4471746,672;-3.7623;40.39381;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;471620;;31054768;CALLE DE ILLESCAS N.18;CALLE DE ILLESCAS,47;371700;CALLE;DE;ILLESCAS;N;18;104;ALUCHE;10;LATINA;435061,6466;4472029,627;-3.7652;40.39634;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;471669;;11065851;CALLE DE ILLESCAS N.67;CALLE DE ILLESCAS,67;371700;CALLE;DE;ILLESCAS;N;67;104;ALUCHE;10;LATINA;435209,706;4471877,376;-3.76344;40.39498;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;474271;;20112708;CALLE DE ILLESCAS N.92;CALLE DE ILLESCAS,92;371700;CALLE;DE;ILLESCAS;N;92;104;ALUCHE;10;LATINA;436051,5642;4471369,51;-3.75347;40.39047;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;516017;;11064439;CALLE DE JOSE MAURELO N.9;CALLE DE JOSE MAURELO,11;404600;CALLE;DE;JOSE MAURELO;N;9;104;ALUCHE;10;LATINA;436806,1798;4471576,251;-3.7446;40.39239;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;473573;;20020280;CALLE DE JOSE MAURELO N.25;CALLE DE JOSE MAURELO,25;404600;CALLE;DE;JOSE MAURELO;N;25;104;ALUCHE;10;LATINA;436701,1058;4471496,102;-3.74583;40.39166;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;516004;;11063768;CALLE DE LA DUQUESA DE PARCENT N.14;CALLE DE LA DUQUESA DE PARCENT,14;254700;CALLE;DE LA;DUQUESA DE PARCENT;N;14;104;ALUCHE;10;LATINA;436804,3577;4471863,775;-3.74465;40.39498;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;473652;;11063803;CALLE DE LA DUQUESA DE PARCENT N.96;CALLE DE LA DUQUESA DE PARCENT,98;254700;CALLE;DE LA;DUQUESA DE PARCENT;N;96;104;ALUCHE;10;LATINA;436322,1144;4471944,448;-3.75034;40.39567;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;518916;;20020230;CALLE DE LOS YEBENES N.129;CALLE DE LOS YEBENES,133;800700;CALLE;DE;LOS YEBENES;N;129;104;ALUCHE;10;LATINA;436299,6544;4471698,202;-3.75058;40.39345;24/03/2011;50_LTS_EX;
5001;PAPELERA_EXP;515997;;11065078;CALLE DE LOS YEBENES N.110;CALLE DE LOS YEBENES,138;800700;CALLE;DE;LOS YEBENES;N;110;104;ALUCHE;10;LATINA;436219,0751;4471504,624;-3.75151;40.3917;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;474010;;11064998;CALLE DE LOS YEBENES N.161;CALLE DE LOS YEBENES,161;800700;CALLE;DE;LOS YEBENES;N;161;104;ALUCHE;10;LATINA;436202,0827;4471602,455;-3.75172;40.39258;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;516000;;11064245;CALLE DE LOS YEBENES N.69;CALLE DE LOS YEBENES,69;800700;CALLE;DE;LOS YEBENES;N;69;104;ALUCHE;10;LATINA;436137,3107;4471770,627;-3.7525;40.39409;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;474021;;11065065;CALLE DE LOS YEBENES N.84;CALLE DE LOS YEBENES,84;800700;CALLE;DE;LOS YEBENES;N;84;104;ALUCHE;10;LATINA;435999,4327;4471626,382;-3.75411;40.39278;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;475396;;11065472;CALLE DE MAQUEDA N.101;CALLE DE MAQUEDA,101;468600;CALLE;DE;MAQUEDA;N;101;104;ALUCHE;10;LATINA;435285,1157;4471370,531;-3.7625;40.39042;09/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;471734;;11065753;CALLE DE MAQUEDA N.11;CALLE DE MAQUEDA,11;468600;CALLE;DE;MAQUEDA;N;11;104;ALUCHE;10;LATINA;435095,767;4471755,143;-3.76477;40.39387;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515755;;11065401;CALLE DE MAQUEDA N.131;CALLE DE MAQUEDA,129;468600;CALLE;DE;MAQUEDA;N;131;104;ALUCHE;10;LATINA;435395,8369;4471118,7;-3.76117;40.38816;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515671;;11065491;CALLE DE MAQUEDA N.51;CALLE DE MAQUEDA,51;468600;CALLE;DE;MAQUEDA;N;51;104;ALUCHE;10;LATINA;435232,3835;4471456,462;-3.76313;40.39119;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;471749;;11065576;CALLE DE MAQUEDA N.58;CALLE DE MAQUEDA,58;468600;CALLE;DE;MAQUEDA;N;58;104;ALUCHE;10;LATINA;435182,659;4471595,651;-3.76373;40.39244;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515982;;11064597;CALLE DE NUESTRA SEÑORA DE LA LUZ N.118;CALLE DE NUESTRA SEÑORA DE LA LUZ,118;538800;CALLE;DE;NUESTRA SEÑORA DE LA LUZ;N;118;104;ALUCHE;10;LATINA;436213,1978;4470913,005;-3.75152;40.38637;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515983;;31016682;CALLE DE OCAÑA N.112;CALLE DE OCAÑA,112;543700;CALLE;DE;OCAÑA;N;112;104;ALUCHE;10;LATINA;436143,8259;4471040,143;-3.75235;40.38751;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515977;;11064731;CALLE DE OCAÑA N.123;CALLE DE OCAÑA,123;543700;CALLE;DE;OCAÑA;N;123;104;ALUCHE;10;LATINA;435876,5931;4470958,056;-3.75549;40.38675;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;474166;;11064592;CALLE DE OCAÑA N.124;CALLE DE OCAÑA,124;543700;CALLE;DE;OCAÑA;N;124;104;ALUCHE;10;LATINA;436162,3675;4471124,351;-3.75214;40.38827;08/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;487921;;11064694;CALLE DE OCAÑA N.37;CALLE DE OCAÑA,27;543700;CALLE;DE;OCAÑA;N;37;104;ALUCHE;10;LATINA;435828,9603;4470648,753;-3.75602;40.38396;14/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515975;;11064694;CALLE DE OCAÑA N.37;CALLE DE OCAÑA,37;543700;CALLE;DE;OCAÑA;N;37;104;ALUCHE;10;LATINA;435902,1285;4470668,109;-3.75516;40.38414;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;525421;;11064661;CALLE DE OCAÑA N.71;CALLE DE OCAÑA,73;543700;CALLE;DE;OCAÑA;N;71;104;ALUCHE;10;LATINA;436024,1512;4470742,553;-3.75373;40.38482;05/06/2013;50_LTS_EX;
5001;PAPELERA_EXP;515659;;11065510;CALLE DE QUERO N.3;CALLE DE QUERO,3;621850;CALLE;DE;QUERO;N;3;104;ALUCHE;10;LATINA;435471,5424;4471630,903;-3.76033;40.39278;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515756;;11065362;CALLE DE QUERO N.61;CALLE DE QUERO,61;621850;CALLE;DE;QUERO;N;61;104;ALUCHE;10;LATINA;435481,7152;4471333,315;-3.76018;40.3901;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515656;;31044411;CALLE DE VALMOJADO N.2;CALLE DE SESEÑA,2A;769300;CALLE;DE;VALMOJADO;N;2;104;ALUCHE;10;LATINA;435750,042;4472237,945;-3.75711;40.39827;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515663;;31020486;CALLE DE SESEÑA N.2;CALLE DE SESEÑA,2A;711200;CALLE;DE;SESEÑA;N;2;104;ALUCHE;10;LATINA;435689,0757;4472155,211;-3.75782;40.39752;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515662;;11068874;CALLE DE SESEÑA N.30;CALLE DE SESEÑA,30;711200;CALLE;DE;SESEÑA;N;30;104;ALUCHE;10;LATINA;435405,9;4472287,523;-3.76117;40.39869;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;471534;;11065931;CALLE DE SESEÑA N.40;CALLE DE SESEÑA,40;711200;CALLE;DE;SESEÑA;N;40;104;ALUCHE;10;LATINA;435100,13;4472161,393;-3.76476;40.39753;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;471605;;31051792;CALLE DE ESCALONA N.90;CALLE DE SESEÑA,89;271200;CALLE;DE;ESCALONA;N;90;104;ALUCHE;10;LATINA;434958,6438;4471896,2;-3.7664;40.39513;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;471853;;11065563;CALLE DE TEMBLEQUE N.104;CALLE DE TEMBLEQUE,104;738500;CALLE;DE;TEMBLEQUE;N;104;104;ALUCHE;10;LATINA;435295,211;4471556,937;-3.7624;40.3921;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;471885;;11065807;CALLE DE TEMBLEQUE N.12;CALLE DE TEMBLEQUE,12;738500;CALLE;DE;TEMBLEQUE;N;12;104;ALUCHE;10;LATINA;435571,1247;4472058,537;-3.7592;40.39664;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515670;;11065456;CALLE DE TEMBLEQUE N.117;CALLE DE TEMBLEQUE,148;738500;CALLE;DE;TEMBLEQUE;N;117;104;ALUCHE;10;LATINA;435046,5238;4471459,178;-3.76532;40.3912;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515661;;11065775;CALLE DE TEMBLEQUE N.66;CALLE DE TEMBLEQUE,68;738500;CALLE;DE;TEMBLEQUE;N;66;104;ALUCHE;10;LATINA;435549,3649;4471896,652;-3.75944;40.39518;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515660;;11065355;CALLE DE TEMBLEQUE N.84;CALLE DE TEMBLEQUE,84;738500;CALLE;DE;TEMBLEQUE;N;84;104;ALUCHE;10;LATINA;435391,0634;4471845,84;-3.7613;40.39471;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515658;;31050623;CALLE DE ILLESCAS N.151;CALLE DE VALMOJADO,119;371700;CALLE;DE;ILLESCAS;N;151;104;ALUCHE;10;LATINA;435638,517;4471603,937;-3.75836;40.39255;14/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515945;;11065172;CALLE DE VALMOJADO N.151;CALLE DE VALMOJADO,151;769300;CALLE;DE;VALMOJADO;N;151;104;ALUCHE;10;LATINA;435741,9499;4471392,137;-3.75712;40.39065;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;512304;;11065148;CALLE DE VALMOJADO N.209;CALLE DE VALMOJADO,209;769300;CALLE;DE;VALMOJADO;N;209;104;ALUCHE;10;LATINA;435600,9386;4471280,118;-3.75877;40.38963;03/11/2010;50_LTS_EX;
5001;PAPELERA_EXP;522186;;11065155;CALLE DE VALMOJADO N.223;CALLE DE VALMOJADO,225;769300;CALLE;DE;VALMOJADO;N;223;104;ALUCHE;10;LATINA;435699,442;4471186,027;-3.7576;40.38879;20/10/2011;50_LTS_EX;
5001;PAPELERA_EXP;515757;;31044416;CALLE DE VALMOJADO N.12;CALLE DE VALMOJADO,231;769300;CALLE;DE;VALMOJADO;N;12;104;ALUCHE;10;LATINA;435589,8106;4471170,316;-3.75889;40.38864;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515940;;11064795;CALLE DE VALMOJADO N.267;CALLE DE VALMOJADO,267;769300;CALLE;DE;VALMOJADO;N;267;104;ALUCHE;10;LATINA;435651,1524;4470998,838;-3.75815;40.3871;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515966;;11064827;CALLE DE VALMOJADO N.289;CALLE DE VALMOJADO,289;769300;CALLE;DE;VALMOJADO;N;289;104;ALUCHE;10;LATINA;435632,4524;4470896,872;-3.75836;40.38618;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515759;;31044417;CALLE DE VALMOJADO N.14;CALLE DE VALMOJADO,295;769300;CALLE;DE;VALMOJADO;N;14;104;ALUCHE;10;LATINA;435493,0237;4470970,224;-3.76001;40.38683;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;471399;;11065298;CALLE DE VALMOJADO N.41;CALLE DE VALMOJADO,43;769300;CALLE;DE;VALMOJADO;N;41;104;ALUCHE;10;LATINA;435749,1104;4472129,165;-3.75711;40.39729;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;523139;;11065303;CALLE DE VALMOJADO N.51;CALLE DE VALMOJADO,53;769300;CALLE;DE;VALMOJADO;N;51;104;ALUCHE;10;LATINA;435692,9307;4472010,868;-3.75776;40.39622;18/10/2011;50_LTS_EX;
5001;PAPELERA_EXP;471806;;31044413;CALLE DE VALMOJADO N.6;CALLE DE VALMOJADO,93;769300;CALLE;DE;VALMOJADO;N;6;104;ALUCHE;10;LATINA;435664,5173;4471864,582;-3.75808;40.3949;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;516008;;11074188;CALLE  VIA CARPETANA N.147;CALLE VIA CARPETANA,147;777860;CALLE;;VIA CARPETANA;N;147;104;ALUCHE;10;LATINA;437012,9557;4471537,88;-3.74216;40.39206;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;516014;;20020262;CALLE  VIA CARPETANA N.350;CALLE VIA CARPETANA,350;777860;CALLE;;VIA CARPETANA;N;350;104;ALUCHE;10;LATINA;436862,5641;4471317,13;-3.74391;40.39006;18/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;472246;;20000355;CALLE DE ARENAS DE SAN PEDRO N.4;CALLE DE ARENAS DE SAN PEDRO,4;69100;CALLE;DE;ARENAS DE SAN PEDRO;N;4;105;CAMPAMENTO;10;LATINA;434257,5021;4472079,924;-3.77468;40.39673;07/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;472245;;20000361;CALLE DE ARENAS DE SAN PEDRO N.8;CALLE DE ARENAS DE SAN PEDRO,8;69100;CALLE;DE;ARENAS DE SAN PEDRO;N;8;105;CAMPAMENTO;10;LATINA;434197,0435;4472057,142;-3.77539;40.39652;07/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;527555;;11066351;CALLE DE AYLLON N.14;CALLE DE AYLLON,14;85500;CALLE;DE;AYLLON;N;14;105;CAMPAMENTO;10;LATINA;434225,0841;4472254,49;-3.77508;40.3983;07/12/2015;50_LTS_EX;
5001;PAPELERA_EXP;472422;;11066175;CALLE DE CARDAÑO N.8;CALLE DE CARDAÑO,8;141200;CALLE;DE;CARDAÑO;N;8;105;CAMPAMENTO;10;LATINA;434620,6271;4472065,65;-3.7704;40.39663;07/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;524305;;20020436;CARRETERA DE BOADILLA DEL MONTE N.63;CALLE DE CLAUDIO SANCHEZ ALBORNOZ,27;109000;CARRETERA;DE;BOADILLA DEL MONTE;N;63;105;CAMPAMENTO;10;LATINA;434336,1443;4472337,884;-3.77378;40.39906;25/02/2013;50_LTS_EX;
5001;PAPELERA_EXP;515771;;11066774;CALLE DE DANIEL SEGOVIA N.13;CALLE DE DANIEL SEGOVIA,13;232600;CALLE;DE;DANIEL SEGOVIA;N;13;105;CAMPAMENTO;10;LATINA;434314,721;4471829,654;-3.77398;40.39448;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515766;;11066310;CALLE DE GALICIA N.9;CALLE DE GALICIA,9;321550;CALLE;DE;GALICIA;N;9;105;CAMPAMENTO;10;LATINA;434511,446;4472197,591;-3.7717;40.39781;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515836;;11066935;CALLE DE LOS GRANADEROS N.11;CALLE DE LOS GRANADEROS,17;343350;CALLE;DE LOS;GRANADEROS;N;11;105;CAMPAMENTO;10;LATINA;432847,4348;4470428,398;-3.79112;40.38174;17/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515835;;11066937;CALLE DE LOS GRANADEROS N.7;CALLE DE LOS GRANADEROS,7;343350;CALLE;DE LOS;GRANADEROS;N;7;105;CAMPAMENTO;10;LATINA;432874,6124;4470524,732;-3.79081;40.38261;17/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;472110;;20176619;CALLE DE MANUEL GARCIA N.29;CALLE DE MANUEL GARCIA,27;463200;CALLE;DE;MANUEL GARCIA;N;29;105;CAMPAMENTO;10;LATINA;434255,5957;4471862,365;-3.77468;40.39477;03/05/2017;50_LTS_EX;
5001;PAPELERA_EXP;515768;;11066889;CALLE DE MINGORRIA N.9;CALLE DE MINGORRIA,9;508950;CALLE;DE;MINGORRIA;N;9;105;CAMPAMENTO;10;LATINA;433781,797;4471743,312;-3.78025;40.39366;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;521933;;20136281;CALLE DE HOYO DE PINARES N.14;CALLE DE SANCHIDRIAN,34;366330;CALLE;DE;HOYO DE PINARES;N;14;105;CAMPAMENTO;10;LATINA;433967,0551;4471769,432;-3.77807;40.39391;17/10/2011;50_LTS_EX;
5001;PAPELERA_EXP;515770;;11066786;CALLE DEL CINE N.2;CALLE DE SEBASTIAN ALVARO,12;170800;CALLE;DEL;CINE;N;2;105;CAMPAMENTO;10;LATINA;434418,1769;4471722,182;-3.77275;40.39352;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515765;;11066337;CALLE DE SEDANO N.14;CALLE DE SEDANO,14;706200;CALLE;DE;SEDANO;N;14;105;CAMPAMENTO;10;LATINA;434338,0232;4472164,695;-3.77374;40.3975;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;472364;;11066275;CALLE DE VILLAVICIOSA N.40;CALLE DE VILLAVICIOSA,40;789600;CALLE;DE;VILLAVICIOSA;N;40;105;CAMPAMENTO;10;LATINA;434501,9905;4472086,666;-3.7718;40.39681;07/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515763;;11065996;CALLE DEL AZOR N.6;CALLE DEL AZOR,6;86200;CALLE;DEL;AZOR;N;6;105;CAMPAMENTO;10;LATINA;434742,2276;4472287,717;-3.76899;40.39864;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515761;;20020372;CALLE DE FUENTESAUCO N.1;CALLE DEL MIRLO,8;318000;CALLE;DE;FUENTESAUCO;N;1;105;CAMPAMENTO;10;LATINA;434652,0703;4472265,19;-3.77005;40.39843;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515769;;11066582;CALLE  DIGITAL N.15;CALLE DIGITAL,18B;970;CALLE;;DIGITAL;N;15;105;CAMPAMENTO;10;LATINA;433961,8888;4472050,328;-3.77816;40.39644;16/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;472123;;20159811;CALLE  DOS N.24;CALLE DOS,24;250800;CALLE;;DOS;N;24;105;CAMPAMENTO;10;LATINA;434162,7578;4471922,013;-3.77578;40.3953;04/06/2010;50_LTS_EX;
5001;PAPELERA_EXP;515834;;11067015;PASEO DE LOS ALABARDEROS N.16;PASEO DE LOS ALABARDEROS,16;12350;PASEO;DE LOS;ALABARDEROS;N;16;105;CAMPAMENTO;10;LATINA;432535,915;4470053,763;-3.79475;40.37834;17/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515833;;11067002;PASEO DE LOS ALABARDEROS N.2;PASEO DE LOS ALABARDEROS,2;12350;PASEO;DE LOS;ALABARDEROS;N;2;105;CAMPAMENTO;10;LATINA;432646,4065;4470162,669;-3.79346;40.37933;17/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515832;;11066911;PASEO DE LOS HUSARES N.30;PASEO DE LOS HUSARES,30;369950;PASEO;DE LOS;HUSARES;N;30;105;CAMPAMENTO;10;LATINA;432837,66;4470189,818;-3.79121;40.37959;17/02/2011;50_LTS_EX;
5001;PAPELERA_EXP;515762;;11066141;PLAZA DE PATRICIO MARTINEZ N.2;PLAZA DE PATRICIO MARTINEZ,2;569100;PLAZA;DE;PATRICIO MARTINEZ;N;2;105;CAMPAMENTO;10;LATINA;434621,0212;4472013,472;-3.77039;40.39616;16/02/2011;50_LTS_EX;
